Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
30.4	3	1	56	LastDelay	0	0	1	0
30.4	3	1	56	FullDelay	0	0	1	0
30.4005	9	1	77	LastDelay	0.000546922	546.922	1	3
30.4005	9	1	77	FullDelay	0.000546922	546.922	1	3
30.5054	2	1	114	LastDelay	0.00544114	5441.14	1	10
30.5054	2	1	114	FullDelay	12.9054	1.29054e+07	2	10
31.2	12	1	62	LastDelay	0	0	1	0
31.2	12	1	62	FullDelay	0	0	1	0
31.3	9	1	79	LastDelay	0	0	1	0
31.3	9	1	79	FullDelay	0	0	1	0
31.9	3	1	58	LastDelay	0	0	1	0
31.9	3	1	58	FullDelay	0	0	1	0
31.9005	12	1	42	LastDelay	0.000546391	546.391	1	3
31.9005	12	1	42	FullDelay	18.9005	1.89005e+07	10	3
32.2	9	1	80	LastDelay	0	0	1	0
32.2	9	1	80	FullDelay	0	0	1	0
32.4	12	1	63	LastDelay	0	0	1	0
32.4	12	1	63	FullDelay	0	0	1	0
32.8006	12	1	28	LastDelay	0.000564693	564.693	1	3
32.8006	12	1	28	FullDelay	23.1006	2.31006e+07	16	3
32.9027	3	1	6	LastDelay	0.902739	902739	1	9
32.9027	3	1	6	FullDelay	32.1027	3.21027e+07	21	9
33.3005	12	1	51	LastDelay	0.000467176	467.176	1	2
33.3005	12	1	51	FullDelay	12.8005	1.28005e+07	7	2
33.4	3	1	59	LastDelay	0	0	1	0
33.4	3	1	59	FullDelay	0	0	1	0
33.5	9	1	85	LastDelay	0	0	1	0
33.5	9	1	85	FullDelay	0	0	1	0
33.5	12	1	64	LastDelay	0	0	1	0
33.5	12	1	64	FullDelay	0	0	1	0
33.5028	2	1	13	LastDelay	0.00275621	2756.22	1	6
33.5028	2	1	13	FullDelay	31.1028	3.11028e+07	4	6
34.2005	9	1	73	LastDelay	0.00046737	467.37	1	2
34.2005	9	1	73	FullDelay	5.60047	5.60047e+06	5	2
34.4	12	1	65	LastDelay	0	0	1	0
34.4	12	1	65	FullDelay	0	0	1	0
34.402	9	1	78	LastDelay	0.00197242	1972.42	1	4
34.402	9	1	78	FullDelay	3.20197	3.20197e+06	3	4
34.6059	3	1	24	LastDelay	0.805917	805917	1	7
34.6059	3	1	24	FullDelay	27.3059	2.73059e+07	16	7
34.6063	12	1	24	LastDelay	0.80634	806340	1	7
34.6063	12	1	24	FullDelay	27.5063	2.75063e+07	18	7
34.8	9	1	86	LastDelay	0	0	1	0
34.8	9	1	86	FullDelay	0	0	1	0
34.8005	12	1	34	LastDelay	0.000467443	467.443	1	2
34.8005	12	1	34	FullDelay	24.5005	2.45005e+07	16	2
34.9	3	1	61	LastDelay	0	0	1	0
34.9	3	1	61	FullDelay	0	0	1	0
34.9027	2	1	135	LastDelay	0.00267395	2673.95	1	5
34.9027	2	1	135	FullDelay	12.9027	1.29027e+07	2	5
34.9061	12	1	44	LastDelay	0.00607974	6079.74	1	4
34.9061	12	1	44	FullDelay	20.3061	2.03061e+07	11	4
35.1016	9	1	66	LastDelay	0.00156967	1569.67	1	4
35.1016	9	1	66	FullDelay	8.40157	8.40157e+06	10	4
35.2	12	1	66	LastDelay	0	0	1	0
35.2	12	1	66	FullDelay	0	0	1	0
35.4022	12	1	32	LastDelay	0.70219	702190	1	6
35.4022	12	1	32	FullDelay	25.3022	2.53022e+07	17	6
35.4026	3	1	32	LastDelay	1.30263	1.30263e+06	1	7
35.4026	3	1	32	FullDelay	24.7026	2.47026e+07	14	7
