Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
100.079	9	1	109	LastDelay	0.0790566	79056.6	1	2
100.079	9	1	109	FullDelay	42.5791	4.25791e+07	6	2
100.804	9	1	124	LastDelay	0.00375819	3758.19	1	10
100.804	9	1	124	FullDelay	28.5038	2.85038e+07	4	10
102.1	9	1	139	LastDelay	0.00046729	467.29	1	2
102.1	9	1	139	FullDelay	28.3005	2.83005e+07	4	2
102.203	9	1	140	LastDelay	0.00299447	2994.47	1	9
102.203	9	1	140	FullDelay	28.303	2.8303e+07	4	9
102.503	3	1	89	LastDelay	0.00285147	2851.47	1	5
102.503	3	1	89	FullDelay	89.6029	8.96029e+07	8	5
102.6	9	1	146	LastDelay	0.00046737	467.37	1	2
102.6	9	1	146	FullDelay	28.1005	2.81005e+07	3	2
103.201	9	1	153	LastDelay	0.000684913	684.913	1	3
103.201	9	1	153	FullDelay	19.4007	1.94007e+07	3	3
103.202	12	1	153	LastDelay	1.90239	1.90239e+06	1	4
103.202	12	1	153	FullDelay	73.6024	7.36024e+07	4	4
103.707	9	1	158	LastDelay	0.00660362	6603.62	1	6
103.707	9	1	158	FullDelay	19.4066	1.94066e+07	3	6
104	9	1	163	LastDelay	0.00046737	467.37	1	2
104	9	1	163	FullDelay	19.2005	1.92005e+07	3	2
106.2	9	1	188	LastDelay	0.00046737	467.37	1	2
106.2	9	1	188	FullDelay	0.00046737	467.37	1	2
107.602	9	1	55	LastDelay	0.00216399	2163.99	1	15
107.602	9	1	55	FullDelay	90.8022	9.08022e+07	13	15
107.802	9	1	58	LastDelay	0.00211987	2119.87	1	4
107.802	9	1	58	FullDelay	90.7021	9.07021e+07	13	4
108.801	9	1	74	LastDelay	0.00101935	1019.35	1	9
108.801	9	1	74	FullDelay	84.801	8.4801e+07	12	9
111.81	12	1	262	LastDelay	0.0103427	10342.7	1	11
111.81	12	1	262	FullDelay	37.6103	3.76103e+07	2	11
117.7	9	1	203	LastDelay	0.00046729	467.29	1	2
117.7	9	1	203	FullDelay	0.00046729	467.29	1	2
119.506	3	1	132	LastDelay	0.00629911	6299.11	1	9
119.506	3	1	132	FullDelay	90.3063	9.03063e+07	8	9
119.804	9	1	70	LastDelay	0.0039996	3999.6	1	4
119.804	9	1	70	FullDelay	96.204	9.6204e+07	13	4
124.9	9	1	155	LastDelay	0.00046737	467.37	1	2
124.9	9	1	155	FullDelay	40.9005	4.09005e+07	5	2
125.3	9	1	161	LastDelay	0.00046737	467.37	1	2
125.3	9	1	161	FullDelay	40.7005	4.07005e+07	5	2
127.3	9	1	185	LastDelay	0.00046737	467.37	1	2
127.3	9	1	185	FullDelay	21.4005	2.14005e+07	3	2
129.703	9	1	212	LastDelay	0.0031054	3105.4	1	7
129.703	9	1	212	FullDelay	0.0031054	3105.4	1	7
130.1	9	1	21	LastDelay	0.00046737	467.37	1	2
130.1	9	1	21	FullDelay	124.9	1.249e+08	18	2
130.703	9	1	46	LastDelay	0.00271313	2713.13	1	7
130.703	9	1	46	FullDelay	118.803	1.18803e+08	16	7
131.3	9	1	63	LastDelay	0.00046729	467.29	1	2
131.3	9	1	63	FullDelay	113.7	1.137e+08	15	2
132.302	9	1	81	LastDelay	0.00162312	1623.12	1	7
132.302	9	1	81	FullDelay	101.502	1.01502e+08	13	7
132.405	9	1	82	LastDelay	0.00530863	5308.63	1	10
132.405	9	1	82	FullDelay	101.505	1.01505e+08	13	10
133.203	9	1	98	LastDelay	0.00259807	2598.07	1	8
133.203	9	1	98	FullDelay	83.7026	8.37026e+07	10	8
135.203	12	1	510	LastDelay	0.00252489	2524.89	1	5
135.203	12	1	510	FullDelay	0.00252489	2524.89	1	5
136.2	9	1	148	LastDelay	0.00046737	467.37	1	2
136.2	9	1	148	FullDelay	52.9005	5.29005e+07	6	2
136.806	9	1	156	LastDelay	0.00619364	6193.64	1	9
136.806	9	1	156	FullDelay	52.7062	5.27062e+07	6	9
138.001	9	1	175	LastDelay	0.000546342	546.342	1	3
138.001	9	1	175	FullDelay	33.1005	3.31005e+07	4	3
138.902	9	1	184	LastDelay	0.00205058	2050.58	1	4
138.902	9	1	184	FullDelay	33.1021	3.31021e+07	4	4
139.301	9	1	190	LastDelay	0.0013639	1363.9	1	4
139.301	9	1	190	FullDelay	22.9014	2.29014e+07	3	4
140	9	1	197	LastDelay	0.00046737	467.37	1	2
140	9	1	197	FullDelay	22.9005	2.29005e+07	3	2
140.401	9	1	201	LastDelay	0.000546342	546.342	1	3
140.401	9	1	201	FullDelay	22.9005	2.29005e+07	3	3
140.901	9	1	207	LastDelay	0.00121595	1215.95	1	4
140.901	9	1	207	FullDelay	11.7012	1.17012e+07	2	4
142.702	9	1	7	LastDelay	0.00240782	2407.82	1	13
142.702	9	1	7	FullDelay	141.702	1.41702e+08	22	13
143.7	9	1	49	LastDelay	0.00046737	467.37	1	2
143.7	9	1	49	FullDelay	131.5	1.315e+08	17	2
145.2	9	1	229	LastDelay	0.00046737	467.37	1	2
145.2	9	1	229	FullDelay	0.00046737	467.37	1	2
145.603	9	1	36	LastDelay	0.00304839	3048.39	1	6
145.603	9	1	36	FullDelay	134.703	1.34703e+08	18	6
146.2	9	1	56	LastDelay	0.00046737	467.37	1	2
146.2	9	1	56	FullDelay	129.3	1.293e+08	17	2
147.803	9	1	97	LastDelay	0.00288815	2888.16	1	12
147.803	9	1	97	FullDelay	98.4029	9.84029e+07	11	12
148.902	9	1	118	LastDelay	0.00181943	1819.43	1	6
148.902	9	1	118	FullDelay	77.2018	7.72018e+07	8	6
150.208	9	1	136	LastDelay	0.00809133	8091.33	1	13
150.208	9	1	136	FullDelay	76.7081	7.67081e+07	8	13
150.208	3	1	136	LastDelay	1.00809	1.00809e+06	1	13
150.208	3	1	136	FullDelay	117.108	1.17108e+08	10	13
151	9	1	151	LastDelay	0.00046737	467.37	1	2
151	9	1	151	FullDelay	67.4005	6.74005e+07	7	2
151.404	12	1	181	LastDelay	0.00373028	3730.28	1	5
151.404	12	1	181	FullDelay	119.004	1.19004e+08	4	5
152.4	9	1	176	LastDelay	0.00046729	467.29	1	2
152.4	9	1	176	FullDelay	47.4005	4.74005e+07	5	2
153.702	9	1	193	LastDelay	0.00213027	2130.27	1	12
153.702	9	1	193	FullDelay	37.0021	3.70021e+07	4	12
